STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,AGG_METHOD,AGG_METHOD_LABEL,DECIMALS,DECIMALS_LABEL,DATABASE_ID,DATABASE_ID_LABEL,COMMENT_TS,UNIT_MULT,UNIT_MULT_LABEL,DATA_SOURCE,DATA_SOURCE_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ABW,Aruba,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,912000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUS,Australia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,3726000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AUT,Austria,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,17173000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,AZE,Azerbaijan,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,93000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHS,"Bahamas, The",WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,3239000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BHR,Bahrain,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,2311000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGD,Bangladesh,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,156000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRB,Barbados,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,927000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEL,Belgium,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,5560000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BLZ,Belize,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,342000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BEN,Benin,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,580000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BMU,Bermuda,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,557000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BTN,Bhutan,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,4800.00019073486,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BOL,Bolivia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,284000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BWA,Botswana,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,636000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRA,Brazil,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,1991000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,VGB,British Virgin Islands,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,219000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BRN,Brunei Darussalam,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,498000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BGR,Bulgaria,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,8005000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BFA,Burkina Faso,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,124000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,BDI,Burundi,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,34000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CPV,Cabo Verde,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,28000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,KHM,Cambodia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,220000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAN,Canada,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,41657000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYM,Cayman Islands,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,1044000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CAF,Central African Republic,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,26000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,TCD,Chad,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,19000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CHN,China,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,46387000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COL,Colombia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,1433000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COM,Comoros,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,23000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,35000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CRI,Costa Rica,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,924000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CIV,Cote d'Ivoire,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,188000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,HRV,Croatia,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,16100000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CUB,Cuba,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,745000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CUW,Curacao,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,396000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,CYP,Cyprus,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,2253000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DJI,Djibouti,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,21000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DMA,Dominica,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,203000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,DOM,Dominican Republic,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,1806000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,Annual,ECU,Ecuador,WB_WDI_ST_INT_ARVL,"International tourism, number of arrivals",_T,Total,_T,All age ranges or no breakdown by age,_T,Total,ARRVL,Arrivals,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1995,440000.0,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"International tourism, number of arrivals",0,Units,WB_WDI,World Development Indicators (WDI),COUNT,Count (Integer),P1Y,Annual,,A,Normal value,PU,Public
